id,inst_f1,chord_f1,time_sig_acc,pitch_oa,velocity_oa,duration_oa,chroma_sim,groove_sim,note_density_nrmse
160,0.9253395,0.4677408,0.9687500,0.8603212,0.7490009,0.5924018,0.8206583,0.5099890,0.5113755
161,0.9934211,0.4649208,1.0000000,0.7166501,0.4500703,0.6814361,0.7719310,0.6228487,0.3024896
162,1.0000000,0.6887401,0.9687500,0.8398601,0.4020032,0.5926537,0.7123257,0.4411508,0.3278943
163,0.9931105,1.0000000,1.0000000,0.6856729,0.8273454,0.4578663,0.3386903,0.4928542,0.2688195
164,0.9881969,0.5159257,0.9687500,0.3758176,0.5738862,0.6104595,0.8453265,0.3349129,0.2634232
165,0.9155615,0.3666344,1.0000000,0.3220555,0.5815229,0.5509813,0.9203584,0.5283599,0.4555322
166,0.9920620,0.4248688,0.9687500,0.8206554,0.6553437,0.6071578,0.5357027,0.5823014,0.3548026
167,0.9006668,0.3849558,1.0000000,0.8709903,0.6077370,0.5564578,0.5949642,0.4027557,0.3011788
168,0.7885746,1.0000000,1.0000000,0.9391052,0.6932970,0.4579200,0.7359776,0.6665095,0.2058855
169,0.9927037,0.5086164,0.9687500,0.8208460,0.4611582,0.4559311,0.6777806,0.6286531,0.4397547
170,0.9839094,1.0000000,1.0000000,0.8578684,0.4341435,0.7862255,0.7585769,0.4474628,0.4220150
171,0.9865743,0.2798583,1.0000000,0.6479400,0.8923098,0.2314392,0.6646151,0.5290098,0.4796535
172,0.9862683,0.2180797,0.9687500,0.6729064,0.4951937,0.5294078,0.8257879,0.5982836,0.6679533
173,1.0000000,0.6259209,0.9687500,0.6338627,0.6388558,0.5751564,0.7153944,0.7108865,0.4355723
174,1.0000000,1.0000000,1.0000000,0.7412151,0.7706973,0.4906591,0.8838174,0.4706430,0.4104327
175,1.0000000,0.4006507,1.0000000,0.6075720,0.4103238,0.3555156,0.9646411,0.4144559,0.4196950
176,0.9024200,0.5573966,0.9687500,0.8478572,0.5745189,0.6209238,0.5773400,0.6498711,0.3733154
177,0.9331335,0.7491198,1.0000000,0.7456884,0.6425575,0.3033929,0.7779753,0.6811871,0.2721227
178,0.9934182,0.1621210,1.0000000,0.7185358,0.6192496,0.4148913,0.6444797,0.7222115,0.4482422
179,0.9893598,0.5800974,1.0000000,0.9024978,0.8764633,0.6121767,0.5931890,0.6684348,0.3665090
180,1.0000000,0.5254860,1.0000000,0.7165646,0.8988465,0.5573543,0.5830021,0.5853863,0.1327230
181,0.9525717,0.6338275,1.0000000,0.7128286,0.6037046,0.3762261,0.7810205,0.7845416,0.1271478
